_id,productGeneral__cusip,productProtection__downsideType,productId,productGeneral__isin,id,
"ObjectId(""60438bfc482fea78c2a4c247"")",40438C2T7,BARRIER,"UUID(""c3af3dc0-abd5-4083-9d12-9d59f0aaccc7"")",,40438C2T7,
"ObjectId(""60438bdd482fea78c2a4c205"")",40057FLR3,BARRIER,"UUID(""0b6e8143-4097-4db4-8218-9d80d1d19432"")",,40057FLR3,
"ObjectId(""60438bcf482fea78c2a4c1e9"")",40057FLC6,BARRIER,"UUID(""54b0e87a-22d0-4656-8a68-8ea16b1da78e"")",,40057FLC6,
"ObjectId(""604306df82764859985d6f21"")",61771U359,BARRIER,"UUID(""beafa534-247e-4306-bb9c-4b9f10bf47c4"")",,61771U359,
"ObjectId(""604306dc82764859985d6f1f"")",90278X491,BARRIER,"UUID(""da423998-50ba-4e6e-afbd-b02be50621e9"")",,90278X491,
"ObjectId(""604306dbcd7a951e7203545f"")",61771U292,BARRIER,"UUID(""51bb91ba-f340-467a-9f34-230343c906de"")",,61771U292,
"ObjectId(""604306da82764859985d6f1d"")",36259Y297,BARRIER,"UUID(""f830d40a-0ebb-4ef0-9adc-72e18510f13d"")",,36259Y297,
"ObjectId(""604306d9cd7a951e7203545d"")",06744A394,BARRIER,"UUID(""4e350afe-30c0-43e3-993e-1d05b71c564e"")",,06744A394,
"ObjectId(""604306d882764859985d6f1b"")",22552XCR2,BARRIER,"UUID(""613796f3-d920-4a9f-b78f-45fbc2c21c8a"")",,22552XCR2,
"ObjectId(""604306d7cd7a951e7203545b"")",17328YWB6,BARRIER,"UUID(""d00f40ad-5bb2-45c1-bd6f-43b5d89e84e9"")",,17328YWB6,
"ObjectId(""604306d582764859985d6f19"")",61771U243,BARRIER,"UUID(""7e67c596-dc6b-49fa-921b-2ff0c172b8ee"")",,61771U243,
"ObjectId(""604306d4cd7a951e72035459"")",06744A535,BARRIER,"UUID(""8c4fbeca-9cd7-4feb-8510-d771bd04df7b"")",,06744A535,
"ObjectId(""604306d382764859985d6f17"")",36259U873,BARRIER,"UUID(""c31bdc62-7ec4-41ea-b643-853cf3c442db"")",,36259U873,
"ObjectId(""604306d2cd7a951e72035457"")",61771U219,BARRIER,"UUID(""dfde1fa7-abe6-4133-b7ed-44174fa6b7b6"")",,61771U219,
"ObjectId(""604306d182764859985d6f15"")",40057FJ21,BARRIER,"UUID(""b14f6091-771c-4f82-ba31-46ea2380aa62"")",,40057FJ21,
"ObjectId(""604306cfcd7a951e72035455"")",48132Q417,BARRIER,"UUID(""b29bb101-56a5-4893-8cbe-6f60a47aad74"")",,48132Q417,
"ObjectId(""604306cacd7a951e72035452"")",06744A584,BARRIER,"UUID(""acf74636-9d99-40ba-a975-69b26cebe86e"")",,06744A584,
"ObjectId(""604306c982764859985d6f11"")",61771U136,BARRIER,"UUID(""0cb91173-91ca-4a1e-b29c-3f54bfba6055"")",,61771U136,
"ObjectId(""604306c8cd7a951e72035450"")",48132Q458,BARRIER,"UUID(""719dfc47-c4bb-49f5-a3ac-5caf9037d1bd"")",,48132Q458,
"ObjectId(""604306c6cd7a951e7203544e"")",,BARRIER,"UUID(""674626b5-9ff0-439f-bad7-526c6fc91e02"")",XS2289396504,XS2289396504,
"ObjectId(""604306c582764859985d6f0e"")",90278X251,BARRIER,"UUID(""9f65a9a1-9eed-49f2-81e8-6f0ab101d131"")",,90278X251,
"ObjectId(""604306c4cd7a951e7203544c"")",40438U804,BARRIER,"UUID(""0fcb9672-bdde-489d-ab7e-ab32c3cd62fe"")",,40438U804,
"ObjectId(""604306c382764859985d6f0c"")",22551F509,BARRIER,"UUID(""ea78f968-5d34-4765-8308-83f7b79ca1a4"")",,22551F509,
"ObjectId(""604306c082764859985d6f0a"")",48132Q540,BARRIER,"UUID(""99e13817-747f-4ae2-a6a3-0ad008157ded"")",,48132Q540,
"ObjectId(""604306be82764859985d6f08"")",22551F442,BARRIER,"UUID(""a4492ae0-7017-4074-82d3-6d1b14a5fd3c"")",,22551F442,
"ObjectId(""604306bbcd7a951e72035447"")",36259U592,BARRIER,"UUID(""193e18a6-72c1-4234-9c94-8ddcb36ce95f"")",,36259U592,
"ObjectId(""604306bb82764859985d6f06"")",61771J719,BARRIER,"UUID(""2d0009a5-616c-41ce-ac85-80b23d25280a"")",,61771J719,
"ObjectId(""604306ba82764859985d6f04"")",61771J693,BARRIER,"UUID(""bc4ff318-b366-4783-b883-8c40bf109317"")",,61771J693,
"ObjectId(""604306b9cd7a951e72035445"")",61771J727,BARRIER,"UUID(""47d8c086-57c5-43f1-9648-637a7da0a366"")",,61771J727,
"ObjectId(""604306b782764859985d6f02"")",17328YNC4,BARRIER,"UUID(""8cf9bc13-adcc-4809-b0bd-3500f3518464"")",,17328YNC4,
"ObjectId(""604306b5cd7a951e72035443"")",17328YLV4,BARRIER,"UUID(""efab0278-c3df-44c9-b18f-21b010d78ef0"")",,17328YLV4,
"ObjectId(""604306b482764859985d6f00"")",48132Q698,BARRIER,"UUID(""ac55ed60-f1d9-4262-8fec-b5bd47f7e651"")",,48132Q698,
"ObjectId(""604306b2cd7a951e72035441"")",61771EZB7,BARRIER,"UUID(""d23d939f-b378-48a3-915d-deaa42e00966"")",,61771EZB7,
"ObjectId(""604306b182764859985d6efe"")",06747QXA0,BARRIER,"UUID(""aef2dd6b-3b90-4778-9263-6704dfa42ab4"")",,06747QXA0,
"ObjectId(""604306ae82764859985d6efc"")",36259U444,BARRIER,"UUID(""5375e724-6991-4433-bf26-8229d633398d"")",,36259U444,
"ObjectId(""604306adcd7a951e7203543e"")",06747L199,BARRIER,"UUID(""1557dc58-6b7a-401e-b391-f00173190d00"")",,06747L199,
"ObjectId(""604306ac82764859985d6efa"")",90278R791,BARRIER,"UUID(""0990b535-4d3b-4c96-92ce-769589230892"")",,90278R791,
"ObjectId(""604306aacd7a951e7203543c"")",,BARRIER,"UUID(""b51b55c1-8612-45ef-a20c-bc0bd88710a8"")",XS2273704671,XS2273704671,
"ObjectId(""604306a7cd7a951e7203543a"")",48132Q763,BARRIER,"UUID(""9a2c5c88-42af-4baa-8282-462346de0f26"")",,48132Q763,
"ObjectId(""604306a682764859985d6ef7"")",90278R742,BARRIER,"UUID(""5055728b-ea09-43ef-8cf3-d2823040936a"")",,90278R742,
"ObjectId(""604306a5cd7a951e72035438"")",,BARRIER,"UUID(""d81d2e1f-549c-4edd-9371-46df735f6096"")",XS2248753555,XS2248753555,
"ObjectId(""604306a482764859985d6ef5"")",06747L348,BARRIER,"UUID(""0c53e4d3-14e6-4f36-ab1d-e4bb350a4c11"")",,06747L348,
"ObjectId(""604306a182764859985d6ef3"")",61771J313,BARRIER,"UUID(""f8cc53fb-21a8-4253-89ff-21a27579520f"")",,61771J313,
"ObjectId(""6043069fcd7a951e72035435"")",40057EWF0,BARRIER,"UUID(""618f2a3f-dae6-4331-8ec2-46fbfd4a230d"")",,40057EWF0,
"ObjectId(""6043069e82764859985d6ef1"")",,BARRIER,"UUID(""d21287d8-a9b9-49a7-9a00-349b47087a4d"")",XS2279118835,XS2279118835,
"ObjectId(""6043069dcd7a951e72035433"")",,BARRIER,"UUID(""0de67f2f-3b7d-4097-b51c-be73e3c8f19e"")",XS2238860436,XS2238860436,
"ObjectId(""6043069b82764859985d6eef"")",36259U139,BARRIER,"UUID(""bcf710fb-c39d-4bde-a77d-18604ec62ee5"")",,36259U139,
"ObjectId(""6043069acd7a951e72035431"")",48132Q805,BARRIER,"UUID(""653c9a3c-3291-43ab-9c47-6d3805e637eb"")",,48132Q805,
"ObjectId(""60430698cd7a951e7203542f"")",61771J222,BARRIER,"UUID(""7aedf6ab-3529-4bbb-949e-971ebd03dc9b"")",,61771J222,
"ObjectId(""60430693cd7a951e7203542c"")",22551F194,BARRIER,"UUID(""47a90190-e9ec-4045-89f4-63c4fd02e7c0"")",,22551F194,
"ObjectId(""60430691cd7a951e7203542a"")",22551F186,BARRIER,"UUID(""f109655d-47c7-42b6-92eb-aa00826cc35a"")",,22551F186,
"ObjectId(""6043069082764859985d6ee9"")",36259Q765,BARRIER,"UUID(""6920a6de-164e-4834-8474-d9edf14c7e65"")",,36259Q765,
"ObjectId(""6043068fcd7a951e72035428"")",61771J107,BARRIER,"UUID(""a309f86a-23d2-4d40-a568-a6b58698f5bb"")",,61771J107,
"ObjectId(""6043068d82764859985d6ee7"")",61771G848,BARRIER,"UUID(""d9aa3e78-916a-45d6-a90b-3d39eb474971"")",,61771G848,
"ObjectId(""6043068ccd7a951e72035426"")",,BARRIER,"UUID(""e59c6c9c-ad5f-4d31-800d-73935433b208"")",XS2248902228,XS2248902228,
"ObjectId(""6043068b82764859985d6ee5"")",90278R536,BARRIER,"UUID(""4e84e519-0daf-4096-bc47-4fc90e272d41"")",,90278R536,
"ObjectId(""6043068acd7a951e72035424"")",,BARRIER,"UUID(""e714acf1-8c41-46bc-86fb-0bd771d6aa03"")",XS2263566734,XS2263566734,
"ObjectId(""6043068982764859985d6ee3"")",36259Q690,BARRIER,"UUID(""f7797199-75d9-4a64-ba76-c66bbbf7322a"")",,36259Q690,
"ObjectId(""60430688cd7a951e72035422"")",61771G806,BARRIER,"UUID(""48eaaec0-19ee-402e-8ede-5a2ef9318e0c"")",,61771G806,
"ObjectId(""6043068782764859985d6ee1"")",,BARRIER,"UUID(""6a369c3b-686c-4962-9e1e-e6c15b477658"")",XS2261362664,XS2261362664,
"ObjectId(""60430686cd7a951e72035420"")",61771ERW0,BARRIER,"UUID(""171df7e8-2032-4179-8118-67cdaea26a84"")",,61771ERW0,
"ObjectId(""6043068382764859985d6edf"")",40438CJ44,BARRIER,"UUID(""7c9fc7b5-4253-4c6e-81e4-7ee6584f075f"")",,40438CJ44,
"ObjectId(""6043068182764859985d6edd"")",06747L678,BARRIER,"UUID(""a7a11632-41e9-4b62-a92c-87d3c022277b"")",,06747L678,
"ObjectId(""6043067f82764859985d6edb"")",48132N273,BARRIER,"UUID(""9bfcfd70-a403-4909-8327-915c1ea67335"")",,48132N273,
"ObjectId(""6043067ecd7a951e7203541c"")",61771G707,BARRIER,"UUID(""5b3d7686-bc02-475d-b454-cd3311e3b463"")",,61771G707,
"ObjectId(""6043067d82764859985d6ed9"")",17328L888,BARRIER,"UUID(""28fa8ec9-1470-4018-ae63-b5c48e4f0169"")",,17328L888,
"ObjectId(""6043067bcd7a951e7203541a"")",06747L769,BARRIER,"UUID(""a22b83a4-b6fc-4a2d-b92d-bf01338546ed"")",,06747L769,
"ObjectId(""6043067a82764859985d6ed7"")",,BARRIER,"UUID(""0413b880-c9c3-4d55-a2bc-cd15f057143a"")",XS2177316580,XS2177316580,
"ObjectId(""60430679cd7a951e72035418"")",61771G624,BARRIER,"UUID(""366149b4-5888-4b4b-844b-c76efff3d0c2"")",,61771G624,
"ObjectId(""6043067882764859985d6ed5"")",06747L785,BARRIER,"UUID(""0eb8686c-d99e-4412-8097-689373d90e72"")",,06747L785,
"ObjectId(""60430677cd7a951e72035416"")",17328Y2G8,BARRIER,"UUID(""998d7cef-d44e-4c2c-8918-fe42e5efa947"")",,17328Y2G8,
"ObjectId(""6043067682764859985d6ed3"")",90278R411,BARRIER,"UUID(""8d621141-9c89-4134-bc9b-ebf3dd01c849"")",,90278R411,
"ObjectId(""60430674cd7a951e72035414"")",,BARRIER,"UUID(""d050110b-ae6c-4559-a559-e0eafea71e08"")",XS2248488541,XS2248488541,
"ObjectId(""6043067382764859985d6ed1"")",36259Q468,BARRIER,"UUID(""d622cbf4-3179-4066-bdef-b9ab24fb7f9b"")",,36259Q468,
"ObjectId(""60430672cd7a951e72035412"")",17328L235,BARRIER,"UUID(""30231f05-db59-40a7-abf9-a45240b4b3c1"")",,17328L235,
"ObjectId(""6043067182764859985d6ecf"")",48132N455,BARRIER,"UUID(""8e9ed46b-69a8-42bb-9412-7176748f9c02"")",,48132N455,
"ObjectId(""6043066f82764859985d6ecd"")",22552WSW6,BARRIER,"UUID(""154480ef-64cc-4669-a927-0604bc538f0b"")",,22552WSW6,
"ObjectId(""6043066d82764859985d6ecb"")",40438Q555,BARRIER,"UUID(""9c833311-9de3-4c4e-9bba-17783db27c26"")",,40438Q555,
"ObjectId(""6043066ccd7a951e7203540e"")",90278R262,BARRIER,"UUID(""ea0f7a57-46d3-4df2-97fe-d2e0551d6480"")",,90278R262,
"ObjectId(""6043066b82764859985d6ec9"")",61771EJP4,BARRIER,"UUID(""80992c76-41a3-4546-9430-cc5a88b84742"")",,61771EJP4,
"ObjectId(""60430669cd7a951e7203540c"")",06747K175,BARRIER,"UUID(""0f984333-9178-455e-8929-0a9955da6a9c"")",,06747K175,
"ObjectId(""6043066882764859985d6ec7"")",61771G277,BARRIER,"UUID(""d4b64794-6682-4e3e-8ea8-da60ee5debb7"")",,61771G277,
"ObjectId(""60430667cd7a951e7203540a"")",48132N539,BARRIER,"UUID(""71bbbac7-6331-4b90-8f50-35e6c342392d"")",,48132N539,
"ObjectId(""60430665cd7a951e72035408"")",,BARRIER,"UUID(""301da066-6728-4d60-96f8-b7e4e80ffa3b"")",XS2243865677,XS2243865677,
"ObjectId(""6043066382764859985d6ec4"")",90278R148,BARRIER,"UUID(""ff2ab7cf-f997-4a54-83fd-8a12bfa1d6c4"")",,90278R148,
"ObjectId(""60430661cd7a951e72035406"")",61771G160,BARRIER,"UUID(""80800ee8-bf3d-4b74-bb95-1026e8eb677d"")",,61771G160,
"ObjectId(""6043066082764859985d6ec2"")",48132N588,BARRIER,"UUID(""bf755370-4765-4706-9daf-b8776d08be89"")",,48132N588,
"ObjectId(""6043065fcd7a951e72035404"")",,BARRIER,"UUID(""5dea9b11-72a2-4eb2-a973-563a68a96075"")",XS2243884546,XS2243884546,
"ObjectId(""6043065e82764859985d6ec0"")",,BARRIER,"UUID(""2f51cd8a-01a5-40b9-9f45-07aa62d7c991"")",XS2229991034,XS2229991034,
"ObjectId(""6043065ccd7a951e72035402"")",61771D795,BARRIER,"UUID(""860763cc-056b-4ab2-9d3a-ade2428637e5"")",,61771D795,
"ObjectId(""60430659cd7a951e72035400"")",61771D738,BARRIER,"UUID(""a845e46c-0bbf-4bee-b3a5-e089f457a41c"")",,61771D738,
"ObjectId(""60430657cd7a951e720353fe"")",,BARRIER,"UUID(""50534455-0055-4221-849c-9d3387433c99"")",XS2230975612,XS2230975612,
"ObjectId(""6043065682764859985d6ebc"")",48132N737,BARRIER,"UUID(""5ef99591-4500-41e2-a822-b112cd1ddacd"")",,48132N737,
"ObjectId(""60430655cd7a951e720353fc"")",61771ECK2,BARRIER,"UUID(""8fc4ead5-7ab5-41ca-b7fb-416db0ca4530"")",,61771ECK2,
"ObjectId(""6043065482764859985d6eba"")",06747QMC8,BARRIER,"UUID(""3283385b-3591-414f-9863-f4ec18e4a247"")",,06747QMC8,
"ObjectId(""60430652cd7a951e720353fa"")",,BARRIER,"UUID(""d95e278c-3fb5-4042-a2f8-d3dfedbd0815"")",XS2156090909,XS2156090909,
"ObjectId(""6043065182764859985d6eb8"")",48132N760,BARRIER,"UUID(""c8c31779-1c59-489b-83cc-4e68a3f0c416"")",,48132N760,
"ObjectId(""60430650cd7a951e720353f8"")",90281M748,BARRIER,"UUID(""4d6f78c3-bb30-4fb4-baf7-d3a27e29d84f"")",,90281M748,
"ObjectId(""6043064dcd7a951e720353f6"")",40057CYF2,BARRIER,"UUID(""3714d39d-1e9d-49e1-8e3b-2996ddf1095d"")",,40057CYF2,
"ObjectId(""6043064b82764859985d6eb5"")",,BARRIER,"UUID(""a69c3368-c13f-4b92-b01a-077fccb3206f"")",XS2117724174,XS2117724174,
"ObjectId(""6043064acd7a951e720353f4"")",90281M672,BARRIER,"UUID(""2e6127a4-074a-41d6-a5ad-66ab5ea71d05"")",,90281M672,
"ObjectId(""6043064982764859985d6eb3"")",48132N828,BARRIER,"UUID(""f0fc4266-b279-4e94-8c4c-dc44caedbfe9"")",,48132N828,
"ObjectId(""60430648cd7a951e720353f2"")",61771B5D2,BARRIER,"UUID(""05e55568-cc90-40ae-b425-6c186d72514d"")",,61771B5D2,
"ObjectId(""6043064782764859985d6eb1"")",,BARRIER,"UUID(""977c6e7e-721a-4128-878b-5d49bd05d9ae"")",XS2230825569,XS2230825569,
"ObjectId(""60430642cd7a951e720353ee"")",,BARRIER,"UUID(""197208cd-ab21-4f14-9480-dca933edf0d3"")",XS2213709459,XS2213709459,
"ObjectId(""6043064082764859985d6ead"")",,BARRIER,"UUID(""916c72a5-5f35-475c-9161-08200c10994a"")",XS2117722129,XS2117722129,
"ObjectId(""6043063fcd7a951e720353ec"")",90281M557,BARRIER,"UUID(""c9f8252d-f26d-4129-9a2d-43fb15c0d753"")",,90281M557,
"ObjectId(""60430638cd7a951e720353e8"")",06747K548,BARRIER,"UUID(""d9e0cf7c-cd7b-435d-bd13-9729f4a4eccb"")",,06747K548,
"ObjectId(""6043063782764859985d6ea7"")",17328WEA2,BARRIER,"UUID(""b4d858c2-dff5-4571-a5b0-20757d42d7d6"")",,17328WEA2,
"ObjectId(""60430635cd7a951e720353e6"")",,BARRIER,"UUID(""599dcba1-f1dc-43eb-8fe5-de4d76745008"")",XS2230877362,XS2230877362,
"ObjectId(""6043063382764859985d6ea5"")",06747QHF7,BARRIER,"UUID(""83dda473-a02e-42e0-b90f-dd2c6027195a"")",,06747QHF7,
"ObjectId(""6043062acd7a951e720353e0"")",,BARRIER,"UUID(""888353ef-b9cf-45b5-a70f-4ab1572819ed"")",XS2117736939,XS2117736939,
"ObjectId(""6043062982764859985d6ea0"")",,BARRIER,"UUID(""ef923edf-9016-489f-9325-35db87b60507"")",XS2125767868,XS2125767868,
"ObjectId(""60430627cd7a951e720353de"")",40057CPG0,BARRIER,"UUID(""042447d9-cdd1-4e56-a9ad-5ef402e3e0b8"")",,40057CPG0,
"ObjectId(""60430625cd7a951e720353dc"")",36259L279,BARRIER,"UUID(""112c0dad-4cf8-4f60-a084-815c2c57b01a"")",,36259L279,
"ObjectId(""6043062182764859985d6e9b"")",22550X352,BARRIER,"UUID(""5deefd56-e2c7-4a67-9597-aadffa1815eb"")",,22550X352,
"ObjectId(""6043061fcd7a951e720353d9"")",90281M102,BARRIER,"UUID(""ebed2b6f-3b2a-4448-8849-29bcfe328f2a"")",,90281M102,
"ObjectId(""6043061e82764859985d6e99"")",,BARRIER,"UUID(""2fe32862-1201-43b8-8c20-596d8a069007"")",XS2117734215,XS2117734215,
"ObjectId(""6043061dcd7a951e720353d7"")",61771D100,BARRIER,"UUID(""3631f42e-30ca-460a-b23d-279c09debfb0"")",,61771D100,
"ObjectId(""6043061982764859985d6e95"")",,BARRIER,"UUID(""46fe86a4-b4b1-47e9-9d46-c9d45e33e0b7"")",XS2198081783,XS2198081783,
"ObjectId(""6043061482764859985d6e91"")",61771C730,BARRIER,"UUID(""b8094e3b-a61c-4fa2-8bc8-ad96da47ffe0"")",,61771C730,
"ObjectId(""60430608cd7a951e720353c7"")",,BARRIER,"UUID(""f79b152c-3a3d-4ca8-91a0-ba62338d48f3"")",XS2109848791,XS2109848791,
"ObjectId(""6043060782764859985d6e87"")",90281K536,BARRIER,"UUID(""70a7d0a4-143a-476a-ad22-105b179eea60"")",,90281K536,
"ObjectId(""6043060282764859985d6e84"")",90281K452,BARRIER,"UUID(""ab524daa-32a0-46ce-8a7f-138a64f4e7fa"")",,90281K452,
"ObjectId(""604305ff82764859985d6e82"")",61771C433,BARRIER,"UUID(""ab36d42b-8cac-4872-984f-3bc6981ab2ae"")",,61771C433,
"ObjectId(""604305fd82764859985d6e80"")",90276BDW0,BARRIER,"UUID(""3bb4ed08-e1e1-420c-a312-5c422c161887"")",,90276BDW0,
"ObjectId(""604305f6cd7a951e720353bc"")",06747PZ44,BARRIER,"UUID(""6b4c0030-abe6-4a7b-9547-d7c4ab2cdf02"")",,06747PZ44,
"ObjectId(""604305f582764859985d6e7b"")",61771C318,BARRIER,"UUID(""3dc27862-4ae8-4604-8dbf-a418af998057"")",,61771C318,
"ObjectId(""604305edcd7a951e720353b5"")",06747H461,BARRIER,"UUID(""2104599d-f31e-41c7-b7e0-bda99260cf10"")",,06747H461,
"ObjectId(""604305cccd7a951e720353a0"")",61769P248,BARRIER,"UUID(""41fc6509-5c19-456e-b8c2-6172a5ec8226"")",,61769P248,
"ObjectId(""604305cb82764859985d6e5f"")",06747PKP3,BARRIER,"UUID(""0b7cd839-8177-4f8e-9b89-7a68e03b141b"")",,06747PKP3,
"ObjectId(""604305cacd7a951e7203539e"")",61769P164,BARRIER,"UUID(""84d16933-b301-409d-9140-781e7072a8da"")",,61769P164,
"ObjectId(""604305b782764859985d6e52"")",83369MRN4,BARRIER,"UUID(""e7f07d78-56ba-421d-b468-9a76d156e778"")",,83369MRN4,
"ObjectId(""604305b5cd7a951e72035392"")",83369MQW5,BARRIER,"UUID(""a98ef204-88e0-49a9-91e2-07ccf35019ed"")",,83369MQW5,
"ObjectId(""604305b382764859985d6e50"")",,BARRIER,"UUID(""642c8ecf-bbed-4ecf-a53d-82be5f134597"")",XS2121383801,XS2121383801,
"ObjectId(""604305b182764859985d6e4e"")",90270K4M8,BARRIER,"UUID(""fb2aacf0-1bd5-42bb-97d6-19c9ca223caf"")",,90270K4M8,
"ObjectId(""604305a5cd7a951e72035389"")",,BARRIER,"UUID(""4d57ec78-3c1e-46bd-8859-a95102c28407"")",XS2102215733,XS2102215733,
"ObjectId(""604305a382764859985d6e45"")",22550N297,BARRIER,"UUID(""57533edd-ad31-4cec-8aee-0eb3e6352d46"")",,22550N297,
"ObjectId(""6043059d82764859985d6e41"")",06747P5M7,BARRIER,"UUID(""f4dda46f-c368-44e5-aeeb-2b8263b2f6b0"")",,06747P5M7,
"ObjectId(""6043059ccd7a951e72035383"")",06747P5K1,BARRIER,"UUID(""f07cd72f-8c1c-4918-85b4-50290335ef2e"")",,06747P5K1,
"ObjectId(""60430595cd7a951e7203537f"")",22551NL53,BARRIER,"UUID(""d2090417-a496-46d3-af5b-1e507a23163e"")",,22551NL53,
"ObjectId(""6043059382764859985d6e3c"")",78014K394,BARRIER,"UUID(""8315dd68-6731-432f-9234-7fd3e9a0801f"")",,78014K394,
"ObjectId(""60430591cd7a951e7203537d"")",90281G378,BARRIER,"UUID(""d6cef5ec-7a23-441c-8f58-b405c5de7741"")",,90281G378,
"ObjectId(""60430582cd7a951e72035376"")",90281G162,BARRIER,"UUID(""0b18ba56-3f28-438c-b4d1-9ce0759e81fe"")",,90281G162,
"ObjectId(""6043058182764859985d6e34"")",,BARRIER,"UUID(""ba3e6d67-0472-42c9-8167-5705c095f867"")",XS2098066736,XS2098066736,
"ObjectId(""60430577cd7a951e72035371"")",06747E229,BARRIER,"UUID(""22f7e2b4-6bd8-45b2-b6ad-edbbfbe47870"")",,06747E229,
"ObjectId(""60430573cd7a951e7203536f"")",06747E369,BARRIER,"UUID(""d160ccf5-ddad-4449-ab98-364190a0d091"")",,06747E369,
"ObjectId(""6043056fcd7a951e7203536d"")",,BARRIER,"UUID(""c16eba86-d74c-48e6-bf75-d1d562d74028"")",XS2086675050,XS2086675050,
"ObjectId(""6043056c82764859985d6e2b"")",,BARRIER,"UUID(""87f14407-13a8-40d8-95db-c6fbf9e28072"")",XS2086719957,XS2086719957,
"ObjectId(""60410158cd7a951e7203512d"")",05600MKH6,BUFFER,"UUID(""933cd1aa-1498-427f-bb8c-5ad11232d862"")",,05600MKH6,
"ObjectId(""6040e57b82764859985d6b9d"")",40057FC69,BARRIER,"UUID(""074e35c3-7649-4b33-b8f0-a1c1a972d430"")",,40057FC69,
"ObjectId(""603e4c69cd7a951e72034d60"")",40438CW23,BARRIER,"UUID(""34a07f35-3845-4aeb-9389-1ac929aeb7f2"")",,40438CW23,
"ObjectId(""6022f47c6f7e8c32098c89db"")",61768R443,BARRIER,"UUID(""c3f37704-290f-4b88-8e2b-c35ea672e941"")",,61768R443,
"ObjectId(""6022f4746f7e8c32098c89c5"")",06747NUZ5,BUFFER,"UUID(""22317318-b517-476d-b79b-adad0dfc2ddd"")",,06747NUZ5,
"ObjectId(""60213f5216662f10c443ec40"")",06747H792,BARRIER,"UUID(""959e6ca7-eafe-43c8-9810-447ca7f81f48"")",,06747H792,
"ObjectId(""60213f2b16662f10c443ec02"")",06747F564,BARRIER,"UUID(""130ba277-ab14-43f9-8ad2-e9dbce662b21"")",,06747F564,
"ObjectId(""60197193dbacbb31f4775a63"")",,BUFFER,"UUID(""3ea6383e-7cb5-49e4-831b-75beb720627e"")",XS2249439113,XS2249439113,
